transaction_id,product_id,customer_id,transaction_date,online_order,order_status,brand,product_line,product_class,product_size,list_price,standard_cost,product_first_sold_date
7158,40,1397,2017-03-10,0.0,Approved,OHM Cycles,Standard,high,medium,1458.17,874.9,39526.0
129,50,1397,2017-06-05,0.0,Approved,WeareA2B,Standard,medium,small,175.89,131.92,42295.0
16469,13,1397,2017-06-26,1.0,Approved,Solex,Standard,medium,medium,1163.89,589.27,39880.0
14581,5,1397,2017-08-15,1.0,Approved,Trek Bicycles,Mountain,low,medium,574.64,459.71,37659.0
8457,53,1398,2017-05-06,1.0,Approved,OHM Cycles,Standard,medium,medium,795.34,101.58,38647.0
3442,27,1398,2017-05-24,1.0,Approved,Trek Bicycles,Standard,medium,medium,499.53,388.72,37668.0
14346,36,1398,2017-07-03,0.0,Approved,Solex,Standard,low,medium,945.04,507.58,40784.0
9060,21,1398,2017-07-06,1.0,Approved,Solex,Standard,medium,large,1071.23,380.74,33552.0
1231,10,1398,2017-08-14,1.0,Approved,WeareA2B,Touring,medium,medium,1466.68,363.25,34556.0
9485,63,1398,2017-10-31,1.0,Approved,Solex,Standard,medium,medium,1483.2,99.59,38216.0
1903,39,1398,2017-11-24,1.0,Approved,Giant Bicycles,Standard,medium,large,1812.75,582.48,40618.0
1920,51,1399,2017-01-02,0.0,Approved,OHM Cycles,Standard,high,medium,2005.66,1203.4,41009.0
13821,74,1399,2017-03-01,0.0,Approved,WeareA2B,Standard,medium,medium,1228.07,400.91,36668.0
12876,17,1399,2017-06-08,0.0,Approved,Solex,Standard,high,medium,1024.66,614.8,35378.0
593,20,1399,2017-12-14,1.0,Approved,Trek Bicycles,Standard,medium,small,1775.81,1580.47,40303.0
8927,78,1400,2017-01-07,1.0,Approved,Giant Bicycles,Standard,medium,large,1765.3,709.48,35455.0
17014,6,1400,2017-04-03,1.0,Approved,OHM Cycles,Standard,high,medium,227.88,136.73,39298.0
14897,8,1400,2017-04-17,1.0,Cancelled,Solex,Road,medium,small,1703.52,1516.13,34586.0
696,64,1400,2017-07-06,0.0,Approved,Trek Bicycles,Standard,medium,large,1469.44,596.55,40410.0
11689,55,1400,2017-08-13,1.0,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76,34143.0
13584,7,1400,2017-10-22,0.0,Approved,Trek Bicycles,Road,low,medium,980.37,234.43,39298.0
3702,21,1400,2017-11-04,1.0,Approved,Solex,Standard,medium,large,1071.23,380.74,34165.0
18988,0,1401,2017-04-21,0.0,Approved,Solex,Standard,medium,medium,441.49,84.99,34071.0
4318,0,1401,2017-05-18,0.0,Approved,Norco Bicycles,Standard,low,medium,363.01,290.41,38482.0
15658,80,1401,2017-07-23,0.0,Approved,Trek Bicycles,Standard,medium,large,1469.44,596.55,41047.0
3855,21,1401,2017-10-10,1.0,Approved,WeareA2B,Touring,medium,medium,1466.68,363.25,41701.0
5394,56,1402,2017-02-14,1.0,Approved,OHM Cycles,Standard,medium,medium,183.86,137.9,35707.0
18960,80,1402,2017-04-01,1.0,Approved,OHM Cycles,Touring,low,medium,1073.07,933.84,35455.0
18771,81,1402,2017-04-04,0.0,Approved,Norco Bicycles,Standard,medium,small,586.45,521.94,33429.0
12542,99,1402,2017-06-23,1.0,Approved,OHM Cycles,Standard,medium,medium,1227.34,770.89,34556.0
4027,3,1402,2017-10-10,0.0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,41167.0
15563,34,1402,2017-11-03,1.0,Approved,Norco Bicycles,Road,high,large,774.53,464.72,37698.0
6786,15,1402,2017-11-16,0.0,Approved,Norco Bicycles,Standard,low,medium,958.74,748.9,38693.0
4454,80,1402,2017-11-20,1.0,Approved,OHM Cycles,Touring,low,medium,1073.07,933.84,35455.0
2777,27,1403,2017-03-29,1.0,Approved,Trek Bicycles,Standard,medium,medium,499.53,388.72,36334.0
1367,13,1403,2017-07-19,1.0,Approved,Solex,Standard,medium,medium,1163.89,589.27,42560.0
17985,2,1404,2017-02-24,1.0,Approved,Solex,Standard,medium,medium,71.49,53.62,33549.0
14595,7,1404,2017-03-11,0.0,Approved,Trek Bicycles,Road,low,medium,980.37,234.43,40649.0
4376,89,1404,2017-03-20,0.0,Approved,WeareA2B,Touring,medium,large,1362.99,57.74,36833.0
12989,11,1404,2017-04-09,1.0,Approved,Giant Bicycles,Standard,high,medium,1274.93,764.96,41345.0
4470,6,1404,2017-04-24,1.0,Approved,OHM Cycles,Standard,high,medium,227.88,136.73,39298.0
9634,43,1404,2017-07-13,1.0,Approved,Solex,Standard,medium,medium,1151.96,649.49,41848.0
5546,45,1404,2017-07-27,0.0,Approved,Solex,Standard,medium,medium,441.49,84.99,41009.0
10994,11,1404,2017-10-01,0.0,Approved,Giant Bicycles,Standard,high,medium,1274.93,764.96,39298.0
1407,7,1404,2017-11-01,1.0,Approved,Trek Bicycles,Road,low,medium,980.37,234.43,37838.0
10276,94,1404,2017-12-23,1.0,Approved,Giant Bicycles,Standard,medium,large,1635.3,993.66,42458.0
919,86,1405,2017-03-18,0.0,Approved,Norco Bicycles,Road,high,large,774.53,464.72,38750.0
11927,9,1405,2017-04-22,1.0,Approved,Norco Bicycles,Standard,medium,small,1216.14,1082.36,37698.0
15972,29,1405,2017-05-21,1.0,Approved,WeareA2B,Standard,medium,medium,1065.03,230.09,37874.0
15014,35,1405,2017-06-03,0.0,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,41167.0
14563,84,1405,2017-06-17,1.0,Approved,Giant Bicycles,Road,medium,medium,792.9,594.68,40553.0
14420,76,1405,2017-07-04,0.0,Approved,WeareA2B,Road,low,small,1172.78,1043.77,38002.0
12089,0,1405,2017-07-12,0.0,Approved,OHM Cycles,Standard,high,medium,227.88,136.73,37659.0
16250,0,1405,2017-08-22,1.0,Approved,OHM Cycles,Road,high,large,12.01,7.21,34165.0
12957,0,1405,2017-10-07,1.0,Approved,Giant Bicycles,Standard,medium,large,569.56,528.43,42458.0
1190,0,1405,2017-11-05,0.0,Approved,Solex,Standard,medium,medium,71.49,53.62,40784.0
10378,0,1405,2017-11-27,0.0,Approved,Norco Bicycles,Standard,low,medium,363.01,290.41,38482.0
4911,0,1406,2017-03-03,0.0,Approved,OHM Cycles,Standard,medium,medium,183.86,137.9,36146.0
1170,91,1406,2017-07-16,1.0,Approved,WeareA2B,Standard,low,medium,642.31,513.85,38193.0
11988,38,1406,2017-07-21,1.0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,33549.0
5836,0,1406,2017-09-10,1.0,Approved,OHM Cycles,Standard,medium,medium,183.86,137.9,34170.0
10256,0,1406,2017-10-08,1.0,Approved,Solex,Standard,medium,medium,100.35,75.26,42458.0
12589,35,1406,2017-12-02,1.0,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,42688.0
6167,14,1407,2017-01-07,0.0,Approved,Trek Bicycles,Standard,medium,small,1386.84,1234.29,39880.0
5889,81,1407,2017-01-19,0.0,Approved,Norco Bicycles,Standard,medium,small,586.45,521.94,35667.0
13385,83,1407,2017-01-27,0.0,Approved,Solex,Touring,medium,large,2083.94,675.03,34079.0
9662,49,1407,2017-01-28,1.0,Approved,Trek Bicycles,Road,medium,medium,533.51,400.13,41009.0
14765,12,1407,2017-04-20,1.0,Approved,WeareA2B,Standard,medium,medium,1231.15,161.6,37838.0
2326,79,1407,2017-05-01,0.0,Approved,Norco Bicycles,Standard,medium,medium,1555.58,818.01,42218.0
14053,80,1407,2017-07-04,0.0,Approved,OHM Cycles,Touring,low,medium,1073.07,933.84,36145.0
12001,22,1407,2017-12-21,0.0,Approved,WeareA2B,Standard,medium,medium,60.34,45.26,34165.0
7547,23,1407,2017-12-30,1.0,Approved,Norco Bicycles,Mountain,low,small,688.63,612.88,36334.0
4069,38,1408,2017-04-02,1.0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,41167.0
13238,59,1408,2017-11-28,1.0,Approved,WeareA2B,Standard,medium,small,1415.01,1259.36,37626.0
9927,80,1408,2017-12-20,1.0,Approved,Trek Bicycles,Standard,medium,large,1469.44,596.55,41047.0
609,74,1409,2017-03-29,0.0,Approved,WeareA2B,Standard,medium,medium,1228.07,400.91,36668.0
7257,90,1409,2017-10-02,1.0,Approved,Norco Bicycles,Standard,low,medium,363.01,290.41,38482.0
7106,51,1409,2017-10-06,1.0,Approved,OHM Cycles,Standard,high,medium,2005.66,1203.4,41009.0
4054,71,1409,2017-11-23,0.0,Approved,Solex,Standard,high,large,1842.92,1105.75,34996.0
8292,69,1409,2017-12-08,0.0,Approved,Giant Bicycles,Road,medium,medium,792.9,594.68,33879.0
13817,38,1410,2017-02-17,0.0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,42172.0
11269,62,1410,2017-03-22,1.0,Approved,Solex,Standard,high,medium,1024.66,614.8,36668.0
15441,13,1410,2017-04-04,1.0,Approved,Solex,Standard,medium,medium,1577.53,826.51,33259.0
8481,7,1410,2017-04-30,0.0,Approved,Giant Bicycles,Standard,medium,small,1311.44,1167.18,39427.0
12601,13,1410,2017-07-24,1.0,Approved,Solex,Standard,medium,medium,1577.53,826.51,33259.0
3184,38,1410,2017-10-30,0.0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,40672.0
2953,0,1410,2017-10-31,1.0,Approved,Norco Bicycles,Road,medium,medium,543.39,407.54,42458.0
13557,26,1411,2017-01-08,0.0,Approved,WeareA2B,Standard,medium,medium,1992.93,762.63,33455.0
15017,76,1411,2017-08-07,0.0,Approved,WeareA2B,Standard,low,medium,642.31,513.85,41533.0
1189,5,1411,2017-08-22,0.0,Approved,Trek Bicycles,Mountain,low,medium,574.64,459.71,40784.0
796,71,1411,2017-10-15,0.0,Approved,Solex,Standard,high,large,1842.92,1105.75,34996.0
17575,74,1411,2017-11-17,1.0,Approved,WeareA2B,Standard,medium,medium,1228.07,400.91,38859.0
16413,26,1411,2017-11-25,0.0,Approved,WeareA2B,Standard,medium,medium,1992.93,762.63,42696.0
13308,84,1412,2017-06-01,1.0,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14,36367.0
3445,86,1412,2017-08-22,1.0,Approved,OHM Cycles,Standard,medium,medium,235.63,125.07,38482.0
4448,77,1412,2017-08-26,1.0,Approved,Norco Bicycles,Road,medium,large,1240.31,795.1,38339.0
11093,68,1412,2017-08-31,0.0,Approved,OHM Cycles,Standard,medium,medium,1636.9,44.71,37499.0
9437,66,1413,2017-02-01,1.0,Approved,Giant Bicycles,Road,low,small,590.26,525.33,40487.0
5679,87,1413,2017-02-21,1.0,Approved,Giant Bicycles,Standard,high,medium,1179.0,707.4,35667.0
13922,55,1413,2017-05-22,0.0,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76,37823.0
2855,89,1413,2017-06-30,0.0,Approved,WeareA2B,Touring,medium,large,1362.99,57.74,34079.0
17323,19,1413,2017-12-16,0.0,Approved,OHM Cycles,Road,high,large,12.01,7.21,39880.0
16000,29,1413,2017-12-27,1.0,Approved,Norco Bicycles,Road,medium,medium,543.39,407.54,42696.0
316,62,1414,2017-08-01,0.0,Approved,Solex,Standard,medium,medium,478.16,298.72,42105.0
18144,52,1414,2017-12-12,1.0,Approved,OHM Cycles,Road,medium,medium,1280.28,829.51,33259.0
18570,74,1415,2017-03-07,0.0,Approved,WeareA2B,Standard,medium,medium,1762.96,950.52,37823.0
16855,0,1415,2017-03-12,0.0,Approved,Solex,Standard,medium,medium,441.49,84.99,41009.0
15249,53,1415,2017-07-18,0.0,Approved,Giant Bicycles,Standard,high,medium,1274.93,764.96,39298.0
12705,4,1415,2017-11-03,1.0,Approved,Solex,Standard,medium,medium,1483.2,99.59,34996.0
15784,58,1416,2017-02-01,0.0,Approved,OHM Cycles,Road,medium,medium,1280.28,829.51,33429.0
17232,81,1416,2017-02-20,0.0,Approved,Solex,Standard,medium,medium,1151.96,649.49,40779.0
4994,0,1416,2017-04-02,0.0,Approved,Trek Bicycles,Road,medium,medium,533.51,400.13,42172.0
14688,0,1416,2017-09-07,0.0,Approved,Solex,Standard,medium,medium,478.16,298.72,38573.0
18554,0,1416,2017-10-24,1.0,Approved,Solex,Standard,medium,medium,1023.39,,38199.77654900773
3866,50,1417,2017-02-03,0.0,Approved,Giant Bicycles,Standard,medium,medium,642.7,211.37,33888.0
12327,100,1417,2017-02-10,0.0,Approved,Trek Bicycles,Standard,medium,small,1386.84,1234.29,39880.0
3247,89,1417,2017-04-05,1.0,Approved,Giant Bicycles,Standard,medium,large,1812.75,582.48,40672.0
8514,14,1417,2017-04-06,0.0,Approved,Solex,Standard,high,large,1842.92,1105.75,40553.0
19245,0,1417,2017-07-15,0.0,Approved,Norco Bicycles,Road,medium,medium,543.39,407.54,35052.0
19549,43,1417,2017-09-22,0.0,Approved,Norco Bicycles,Standard,medium,medium,1555.58,818.01,42218.0
6837,35,1417,2017-11-04,1.0,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,42688.0
8009,7,1418,2017-02-02,1.0,Approved,Trek Bicycles,Road,low,medium,980.37,234.43,42560.0
5739,64,1418,2017-03-02,1.0,Approved,Trek Bicycles,Standard,medium,large,1469.44,596.55,42145.0
4327,8,1418,2017-03-07,0.0,Approved,Solex,Road,medium,small,1703.52,1516.13,33549.0
2284,71,1418,2017-04-21,0.0,Approved,Solex,Standard,high,large,1842.92,1105.75,40553.0
5159,0,1418,2017-06-01,0.0,Approved,Solex,Standard,medium,large,317.3,,38199.77654900773
14647,28,1418,2017-09-10,1.0,Approved,Norco Bicycles,Standard,medium,small,1216.14,1082.36,33455.0
7261,50,1418,2017-10-05,1.0,Approved,WeareA2B,Standard,medium,small,175.89,131.92,35707.0
9002,25,1419,2017-02-14,1.0,Approved,Giant Bicycles,Road,medium,medium,1538.99,829.65,33888.0
1288,50,1419,2017-02-28,0.0,Approved,WeareA2B,Standard,medium,small,175.89,131.92,42295.0
3090,2,1419,2017-03-26,1.0,Approved,Solex,Standard,medium,medium,71.49,53.62,40784.0
17546,56,1419,2017-05-03,1.0,Approved,OHM Cycles,Standard,medium,medium,183.86,137.9,34143.0
13844,92,1419,2017-12-08,1.0,Approved,WeareA2B,Standard,medium,small,1415.01,1259.36,34556.0
15889,19,1420,2017-01-14,1.0,Approved,OHM Cycles,Road,high,large,12.01,7.21,39880.0
18204,75,1420,2017-01-22,0.0,Approved,Giant Bicycles,Touring,medium,large,1873.97,863.95,38859.0
237,23,1420,2017-03-11,1.0,Approved,Norco Bicycles,Mountain,low,small,688.63,612.88,34244.0
8407,99,1420,2017-10-14,1.0,Approved,OHM Cycles,Standard,medium,medium,1227.34,770.89,34556.0
5557,13,1420,2017-11-22,1.0,Approved,Solex,Standard,medium,medium,1163.89,589.27,42560.0
19493,78,1421,2017-01-21,1.0,Approved,Giant Bicycles,Standard,medium,large,1765.3,709.48,38193.0
16714,2,1421,2017-03-23,1.0,Approved,Solex,Standard,medium,medium,71.49,53.62,41245.0
17215,4,1421,2017-04-15,1.0,Approved,Giant Bicycles,Standard,high,medium,1129.13,677.48,38573.0
16750,40,1421,2017-07-11,0.0,Approved,OHM Cycles,Standard,high,medium,1458.17,874.9,38750.0
1111,45,1421,2017-07-16,1.0,Approved,Solex,Standard,medium,medium,441.49,84.99,34071.0
16594,81,1421,2017-11-03,1.0,Approved,Norco Bicycles,Standard,medium,small,586.45,521.94,33429.0
6203,33,1422,2017-02-11,1.0,Cancelled,Giant Bicycles,Standard,medium,small,1311.44,1167.18,37698.0
6727,81,1422,2017-02-25,1.0,Approved,Norco Bicycles,Standard,medium,small,586.45,521.94,36145.0
3382,72,1422,2017-04-08,0.0,Approved,Norco Bicycles,Standard,medium,medium,360.4,270.3,38859.0
3010,33,1422,2017-05-30,1.0,Approved,Giant Bicycles,Standard,medium,small,1311.44,1167.18,34527.0
9403,93,1422,2017-06-19,0.0,Approved,WeareA2B,Standard,medium,medium,1065.03,230.09,34556.0
464,81,1422,2017-10-13,0.0,Approved,Norco Bicycles,Standard,medium,small,586.45,521.94,38206.0
8968,34,1422,2017-11-13,1.0,Approved,Norco Bicycles,Road,high,large,774.53,464.72,39526.0
8406,33,1422,2017-11-22,0.0,Approved,Giant Bicycles,Standard,medium,small,1311.44,1167.18,34527.0
19121,28,1423,2017-02-13,0.0,Approved,Norco Bicycles,Standard,medium,small,1216.14,1082.36,35378.0
2037,95,1423,2017-03-28,1.0,Approved,Giant Bicycles,Standard,medium,large,569.56,528.43,39031.0
194,25,1423,2017-05-02,0.0,Approved,Giant Bicycles,Road,medium,medium,1538.99,829.65,40553.0
10094,18,1423,2017-08-04,0.0,Approved,Solex,Standard,medium,medium,575.27,431.45,38339.0
16257,3,1423,2017-11-23,0.0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,37499.0
12208,43,1423,2017-12-06,0.0,Approved,Solex,Standard,medium,medium,1151.96,649.49,35470.0
18021,41,1424,2017-01-05,1.0,Approved,Norco Bicycles,Standard,low,medium,958.74,748.9,34586.0
7802,35,1424,2017-04-08,0.0,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,42688.0
5916,23,1424,2017-10-15,1.0,Approved,Norco Bicycles,Standard,medium,medium,1198.46,381.1,36833.0
8022,2,1425,2017-04-27,0.0,Approved,Giant Bicycles,Road,low,small,590.26,525.33,40553.0
4500,38,1425,2017-10-15,1.0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,37873.0
5691,70,1425,2017-12-23,0.0,Approved,Norco Bicycles,Road,medium,medium,1036.59,206.35,33429.0
9820,31,1425,2017-12-30,1.0,Approved,WeareA2B,Standard,medium,medium,752.64,205.36,37337.0
6724,44,1426,2017-01-21,0.0,Approved,WeareA2B,Standard,medium,medium,1769.64,108.76,40672.0
5812,10,1426,2017-05-27,1.0,Approved,WeareA2B,Touring,medium,medium,1466.68,363.25,41701.0
10838,56,1426,2017-06-07,1.0,Approved,OHM Cycles,Standard,medium,medium,183.86,137.9,35707.0
14476,50,1426,2017-07-26,0.0,Approved,WeareA2B,Standard,medium,small,175.89,131.92,37668.0
4486,48,1426,2017-09-01,0.0,Approved,WeareA2B,Standard,medium,medium,1762.96,950.52,41848.0
19004,86,1426,2017-09-15,1.0,Approved,OHM Cycles,Standard,medium,medium,235.63,125.07,38206.0
13790,72,1426,2017-11-12,0.0,Approved,Norco Bicycles,Standard,medium,medium,360.4,270.3,42710.0
6800,0,1427,2017-01-03,0.0,Approved,Norco Bicycles,Standard,medium,medium,360.4,270.3,42710.0
12721,66,1427,2017-01-06,0.0,Approved,Solex,Standard,medium,medium,1163.89,589.27,42560.0
7777,0,1427,2017-04-09,0.0,Approved,Trek Bicycles,Standard,medium,medium,499.53,388.72,36334.0
15693,70,1427,2017-04-22,0.0,Approved,Norco Bicycles,Road,medium,medium,1036.59,206.35,33364.0
10540,35,1427,2017-09-23,0.0,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,42688.0
12159,92,1427,2017-11-01,0.0,Approved,WeareA2B,Touring,medium,large,1890.39,260.14,33259.0
17863,96,1428,2017-01-16,1.0,Approved,Giant Bicycles,Standard,medium,large,1635.3,993.66,41434.0
15534,0,1428,2017-01-25,0.0,Approved,OHM Cycles,Standard,low,medium,71.16,56.93,42172.0
8117,79,1428,2017-03-02,1.0,Approved,Solex,Touring,medium,large,2083.94,675.03,41533.0
9560,0,1428,2017-05-08,1.0,Approved,Solex,Road,medium,medium,416.98,312.74,35560.0
3792,1,1428,2017-05-14,0.0,Approved,Giant Bicycles,Touring,medium,large,1873.97,863.95,38859.0
4491,0,1428,2017-10-23,0.0,Approved,Solex,Standard,medium,medium,100.35,75.26,36367.0
1256,52,1428,2017-12-06,0.0,Approved,Solex,Road,medium,large,1777.8,820.78,40670.0
16336,56,1428,2017-12-08,0.0,Approved,Norco Bicycles,Mountain,low,small,688.63,612.88,34244.0
19582,18,1428,2017-12-09,0.0,Approved,Norco Bicycles,Standard,high,medium,1148.64,689.18,42226.0
3491,74,1428,2017-12-15,0.0,Approved,WeareA2B,Standard,medium,medium,1762.96,950.52,41848.0
12781,98,1429,2017-01-04,1.0,Approved,Trek Bicycles,Standard,high,medium,358.39,215.03,34556.0
14641,0,1429,2017-02-23,0.0,Approved,Trek Bicycles,Standard,high,medium,1184.0,,38199.77654900773
16683,60,1429,2017-03-05,1.0,Approved,Giant Bicycles,Standard,high,small,1977.36,1759.85,41047.0
7668,34,1429,2017-03-21,1.0,Approved,Norco Bicycles,Road,high,large,774.53,464.72,34527.0
2856,31,1429,2017-05-01,1.0,Approved,Giant Bicycles,Standard,medium,medium,230.91,173.18,36361.0
4709,84,1429,2017-05-23,0.0,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14,34079.0
4129,31,1429,2017-11-29,0.0,Approved,Giant Bicycles,Standard,medium,medium,230.91,173.18,34527.0
11504,9,1430,2017-01-31,0.0,Approved,OHM Cycles,Road,medium,medium,742.54,667.4,42560.0
10168,59,1430,2017-06-03,0.0,Approved,Solex,Standard,medium,large,1061.56,733.58,40779.0
6325,51,1430,2017-07-07,1.0,Approved,OHM Cycles,Standard,high,medium,2005.66,1203.4,33259.0
14228,0,1430,2017-08-06,0.0,Approved,OHM Cycles,Standard,medium,medium,483.12,,38199.77654900773
19756,2,1430,2017-08-12,0.0,Approved,Solex,Standard,medium,medium,71.49,53.62,40649.0
11886,53,1430,2017-09-13,0.0,Approved,OHM Cycles,Standard,medium,medium,795.34,101.58,35707.0
6238,92,1431,2017-01-05,1.0,Approved,WeareA2B,Standard,medium,small,1415.01,1259.36,37539.0
7085,38,1431,2017-04-06,0.0,Approved,Solex,Standard,medium,medium,1577.53,826.51,34071.0
15715,19,1431,2017-09-25,1.0,Approved,OHM Cycles,Road,high,large,12.01,7.21,42404.0
4673,50,1431,2017-12-11,0.0,Approved,WeareA2B,Standard,medium,small,175.89,131.92,42295.0
14610,77,1432,2017-01-28,0.0,Approved,WeareA2B,Standard,medium,medium,1769.64,108.76,38991.0
15091,0,1432,2017-02-16,1.0,Approved,OHM Cycles,Standard,low,medium,71.16,56.93,41047.0
11598,18,1432,2017-04-07,0.0,Approved,Norco Bicycles,Standard,high,medium,1148.64,689.18,34079.0
6382,50,1432,2017-07-21,1.0,Approved,Giant Bicycles,Standard,medium,medium,642.7,211.37,34527.0
801,21,1432,2017-10-09,0.0,Approved,WeareA2B,Touring,medium,medium,1466.68,363.25,38693.0
2734,0,1432,2017-11-27,1.0,Approved,Giant Bicycles,Standard,medium,medium,230.91,173.18,40618.0
15340,89,1433,2017-02-04,1.0,Approved,WeareA2B,Touring,medium,large,1362.99,57.74,34079.0
2847,52,1433,2017-08-15,0.0,Approved,OHM Cycles,Road,medium,medium,1280.28,829.51,37220.0
13458,14,1433,2017-08-21,1.0,Approved,Trek Bicycles,Standard,medium,small,1386.84,1234.29,37838.0
3576,90,1434,2017-01-27,0.0,Approved,Solex,Standard,low,medium,945.04,507.58,35052.0
384,67,1434,2017-08-28,0.0,Approved,Solex,Standard,medium,large,1071.23,380.74,35160.0
14630,22,1435,2017-02-01,0.0,Approved,WeareA2B,Standard,medium,medium,60.34,45.26,34115.0
19980,30,1435,2017-03-04,1.0,Approved,Solex,Standard,high,medium,748.17,448.9,37337.0
19409,39,1435,2017-03-19,0.0,Approved,Giant Bicycles,Standard,medium,large,1812.75,582.48,39427.0
11908,74,1435,2017-04-08,0.0,Approved,WeareA2B,Standard,medium,medium,1228.07,400.91,41922.0
10401,1,1435,2017-04-30,0.0,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,42688.0
12484,65,1435,2017-05-15,0.0,Approved,WeareA2B,Standard,medium,medium,1807.45,778.69,33879.0
190,37,1435,2017-11-27,1.0,Approved,OHM Cycles,Standard,low,medium,1793.43,248.82,40672.0
11191,59,1436,2017-02-08,0.0,Approved,Solex,Standard,medium,large,1061.56,733.58,34244.0
638,95,1436,2017-02-11,0.0,Approved,Giant Bicycles,Standard,medium,large,569.56,528.43,39031.0
11057,3,1436,2017-07-03,0.0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,34996.0
17177,43,1436,2017-08-09,1.0,Approved,Solex,Standard,medium,medium,1151.96,649.49,35470.0
12808,100,1436,2017-10-19,0.0,Approved,Norco Bicycles,Road,medium,medium,1036.59,206.35,41922.0
13592,53,1437,2017-01-22,1.0,Approved,OHM Cycles,Standard,medium,medium,795.34,101.58,35470.0
8838,12,1437,2017-06-23,1.0,Approved,WeareA2B,Standard,medium,medium,1231.15,161.6,38216.0
7967,64,1437,2017-08-09,1.0,Approved,Trek Bicycles,Standard,medium,large,1469.44,596.55,41047.0
14303,81,1438,2017-01-22,0.0,Approved,Norco Bicycles,Standard,medium,small,586.45,521.94,38206.0
3611,17,1438,2017-04-08,1.0,Approved,Solex,Standard,high,medium,1024.66,614.8,34244.0
11733,3,1438,2017-04-24,1.0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,33549.0
18060,41,1438,2017-05-15,0.0,Approved,Solex,Road,medium,medium,416.98,312.74,36498.0
7054,34,1438,2017-07-22,1.0,Approved,Norco Bicycles,Road,high,large,774.53,464.72,34527.0
2299,60,1438,2017-09-11,1.0,Approved,Giant Bicycles,Standard,high,small,1977.36,1759.85,36146.0
16021,78,1438,2017-10-03,1.0,Approved,Giant Bicycles,Standard,medium,large,1765.3,709.48,41533.0
4291,61,1438,2017-11-11,1.0,Approved,OHM Cycles,Standard,low,medium,71.16,56.93,38647.0
14193,54,1438,2017-12-02,1.0,Approved,WeareA2B,Standard,medium,medium,1292.84,13.44,39915.0
18088,74,1438,2017-12-08,1.0,Approved,WeareA2B,Standard,medium,medium,1228.07,400.91,37873.0
12078,13,1438,2017-12-24,0.0,Approved,Solex,Standard,medium,medium,1163.89,589.27,37838.0
13320,82,1439,2017-05-04,1.0,Approved,Norco Bicycles,Standard,high,medium,1148.64,689.18,42226.0
9802,68,1439,2017-07-22,1.0,Approved,OHM Cycles,Standard,medium,medium,1636.9,44.71,40410.0
8990,45,1439,2017-08-15,1.0,Approved,Solex,Standard,medium,medium,441.49,84.99,34071.0
18164,47,1439,2017-10-26,0.0,Approved,Trek Bicycles,Road,low,small,1720.7,1531.42,38991.0
13526,17,1440,2017-01-13,1.0,Approved,WeareA2B,Touring,medium,large,1362.99,57.74,34586.0
6224,38,1440,2017-03-14,0.0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,40336.0
14541,34,1440,2017-04-01,0.0,Approved,WeareA2B,Standard,medium,medium,1231.15,161.6,40487.0
10358,53,1440,2017-04-09,0.0,Approved,Giant Bicycles,Standard,high,medium,1274.93,764.96,40670.0
2289,38,1440,2017-11-16,1.0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,33455.0
17601,0,1440,2017-12-11,0.0,Approved,Norco Bicycles,Standard,low,medium,363.01,290.41,34165.0
16023,27,1441,2017-02-23,1.0,Approved,Trek Bicycles,Standard,medium,medium,499.53,388.72,36334.0
15231,4,1441,2017-07-25,0.0,Approved,Giant Bicycles,Standard,high,medium,1129.13,677.48,38573.0
10368,51,1442,2017-03-03,1.0,Approved,OHM Cycles,Standard,high,medium,2005.66,1203.4,41009.0
16780,2,1442,2017-09-05,1.0,Approved,Solex,Standard,medium,medium,71.49,53.62,41245.0
16969,6,1442,2017-11-07,0.0,Approved,OHM Cycles,Standard,high,medium,227.88,136.73,37659.0
4452,88,1443,2017-04-02,0.0,Approved,Norco Bicycles,Standard,medium,medium,1198.46,381.1,36145.0
6600,53,1443,2017-07-08,0.0,Approved,OHM Cycles,Standard,medium,medium,795.34,101.58,37823.0
6054,64,1443,2017-07-20,0.0,Approved,Trek Bicycles,Standard,medium,large,1469.44,596.55,38647.0
11948,9,1443,2017-08-02,0.0,Approved,OHM Cycles,Road,medium,medium,742.54,667.4,34586.0
